threshold,precision,recall,f1,f0_5
2.8291346975192614e-06,0.4501378676470588,1.0,0.6208207890983996,0.505757215882687
2.8300928526314234e-06,0.4501895897966219,1.0,0.6208699786070835,0.5058094500387297
2.8656941740275893e-06,0.4502413238336015,1.0,0.620919175911252,0.5058616949852812
2.926536937011873e-06,0.4502930697620963,1.0,0.6209683810127585,0.5059139507256857
2.9439060022476977e-06,0.4503448275862069,1.0,0.621017593913457,0.5059662172632884
2.9732355974245977e-06,0.4504483789376868,1.0,0.6211160431198478,0.506070782743477
2.9861748744222375e-06,0.4505001724732666,1.0,0.6211652794292508,0.5061230816927608
3.01322881026668e-06,0.45055197792088314,1.0,0.6212145235452672,0.5061753914526381
3.0172128154778516e-06,0.45060379528464634,1.0,0.6212637754697534,0.5062277120264613
3.071899974047245e-06,0.45065562456866803,1.0,0.621313035204567,0.5062800434175841
3.074684365424104e-06,0.45075931891394383,1.0,0.621411578112609,0.5063847386651501
3.1064410621993455e-06,0.4508111839834311,1.0,0.6214608612895551,0.5064371025283078
3.1662982764173075e-06,0.4508630609896433,1.0,0.621510152284264,0.5064894772221935
3.2172778320375263e-06,0.45091494993670156,1.0,0.621559451098596,0.5065418627501681
3.242227833474211e-06,0.4509668508287293,1.0,0.6216087577344122,0.5065942591155934
3.250572816217576e-06,0.45107068846419524,1.0,0.6217073944779434,0.5066990843722518
3.2529946073573705e-06,0.4511226252158895,1.0,0.6217567245893835,0.5067515132702157
3.2539770605392003e-06,0.45122653460785445,1.0,0.6218554083009284,0.506856403622251
3.2635433776621162e-06,0.4512785072563925,1.0,0.6219047619047618,0.5069088650830617
3.2865204743081795e-06,0.4513304918788158,1.0,0.6219541233431224,0.5069613374048962
3.305216293747919e-06,0.45138248847926266,1.0,0.6220034926178759,0.5070138205911279
3.31177727542421e-06,0.4514344970618735,1.0,0.6220528697308882,0.5070663146451313
3.3209780222952403e-06,0.4514865176307905,1.0,0.6221022546840267,0.5071188195702822
3.3210606920310785e-06,0.4515385501901579,1.0,0.6221516474791584,0.5071713353699581
3.324917062327714e-06,0.4515905947441217,1.0,0.6222010481181516,0.5072238620475377
3.329560750697636e-06,0.45164265129682996,1.0,0.6222504566028746,0.5072763996064011
3.331357420889609e-06,0.45169471985243254,1.0,0.622299872935197,0.50732894804993
3.3532668684511567e-06,0.4517468004150813,1.0,0.6223492971169884,0.5073815073815073
3.418449403504048e-06,0.4517988929889299,1.0,0.6223987291501192,0.5074340776045174
3.4225631100991917e-06,0.4519031141868512,1.0,0.6224976167778836,0.5075392507383802
3.43816064814977e-06,0.451955242819241,1.0,0.6225470723762612,0.5075918536560087
3.438371602367497e-06,0.4520595361716857,1.0,0.6226460071513706,0.5076970922096097
3.439293931193361e-06,0.45216387766878247,1.0,0.6227449733767783,0.5078023744102856
3.4434151971330883e-06,0.45221606648199447,1.0,0.6227944682880305,0.5078550318867632
3.4806127397370367e-06,0.45226826734387626,1.0,0.6228439710674827,0.5079077002851957
3.5075518371275506e-06,0.4523727052303429,1.0,0.6229430002384927,0.5080130698615217
3.5102743309360975e-06,0.45242494226327945,1.0,0.622992526633805,0.5080657710462161
3.582640627846827e-06,0.45252945252945254,1.0,0.6230916030534351,0.5081712062256809
3.6289634697099053e-06,0.4525817257710523,1.0,0.623141153081511,0.5082239402272609
3.668469919764389e-06,0.452634011090573,1.0,0.6231907109909336,0.5082766851746148
3.6932755864093156e-06,0.45268630849220104,1.0,0.6232402767835838,0.5083294410711506
3.7146685181015937e-06,0.4527909395585346,1.0,0.6233394320260918,0.5084349857254088
3.745307234556277e-06,0.45284327323162277,1.0,0.6233890214797136,0.5084877744899549
3.7594537432454005e-06,0.4528956190035834,1.0,0.623438618824091,0.5085405742173303
3.7916574264425836e-06,0.4529479768786127,1.0,0.6234882240611076,0.5085933849109507
3.832662787345434e-06,0.4530003468609088,1.0,0.6235378371926474,0.5086462065742328
